9.53953e+10	1.03594e+11	1.13059e+11	1.23997e+11	1.36588e+11	1.50889e+11	1.66634e+11	1.82885e+11	1.9771e+11	2.08441e+11	2.12462e+11	2.08441e+11	1.9771e+11	1.82885e+11	1.66634e+11	1.50889e+11	1.36588e+11	1.23997e+11	1.13059e+11	1.03594e+11	9.53953e+10	8.82683e+10	8.20425e+10	7.65744e+10	7.17448e+10	6.74556e+10	6.36263e+10	6.01904e+10	5.70927e+10	5.42876e+10	
9.50166e+10	1.0311e+11	1.12431e+11	1.23171e+11	1.35486e+11	1.4941e+11	1.64656e+11	1.803e+11	1.94489e+11	2.04675e+11	2.08441e+11	2.04675e+11	1.94489e+11	1.803e+11	1.64656e+11	1.4941e+11	1.35486e+11	1.23171e+11	1.12431e+11	1.0311e+11	9.50166e+10	8.79679e+10	8.18011e+10	7.63779e+10	7.15831e+10	6.73212e+10	6.35135e+10	6.00948e+10	5.70111e+10	5.42174e+10	
9.39068e+10	1.01696e+11	1.10606e+11	1.20785e+11	1.32332e+11	1.45216e+11	1.59104e+11	1.73119e+11	1.85638e+11	1.94489e+11	1.9771e+11	1.94489e+11	1.85638e+11	1.73119e+11	1.59104e+11	1.45216e+11	1.32332e+11	1.20785e+11	1.10606e+11	1.01696e+11	9.39068e+10	8.70848e+10	8.10894e+10	7.57975e+10	7.11046e+10	6.69227e+10	6.31784e+10	5.98107e+10	5.67684e+10	5.40085e+10	
9.21402e+10	9.94639e+10	1.07752e+11	1.17095e+11	1.27525e+11	1.38934e+11	1.50952e+11	1.62785e+11	1.73119e+11	1.803e+11	1.82885e+11	1.803e+11	1.73119e+11	1.62785e+11	1.50952e+11	1.38934e+11	1.27525e+11	1.17095e+11	1.07752e+11	9.94639e+10	9.21402e+10	8.56701e+10	7.99433e+10	7.48589e+10	7.03279e+10	6.62739e+10	6.26317e+10	5.93461e+10	5.63707e+10	5.36657e+10	
8.98258e+10	9.65707e+10	1.04101e+11	1.12452e+11	1.21591e+11	1.31355e+11	1.41369e+11	1.50952e+11	1.59104e+11	1.64656e+11	1.66634e+11	1.64656e+11	1.59104e+11	1.50952e+11	1.41369e+11	1.31355e+11	1.21591e+11	1.12452e+11	1.04101e+11	9.65707e+10	8.98258e+10	8.38001e+10	7.84173e+10	7.36014e+10	6.9282e+10	6.53964e+10	6.18894e+10	5.87135e+10	5.58276e+10	5.31965e+10	
8.70906e+10	9.31957e+10	9.99083e+10	1.07218e+11	1.15048e+11	1.2321e+11	1.31355e+11	1.38934e+11	1.45216e+11	1.4941e+11	1.50888e+11	1.4941e+11	1.45216e+11	1.38934e+11	1.31355e+11	1.2321e+11	1.15048e+11	1.07218e+11	9.99083e+10	9.31957e+10	8.70906e+10	8.15661e+10	7.65776e+10	7.20738e+10	6.80033e+10	6.43177e+10	6.09728e+10	5.79291e+10	5.5152e+10	5.2611e+10	
8.40635e+10	8.95136e+10	9.54105e+10	1.01713e+11	1.08322e+11	1.15048e+11	1.21591e+11	1.27525e+11	1.32332e+11	1.35486e+11	1.36588e+11	1.35486e+11	1.32332e+11	1.27525e+11	1.21591e+11	1.15048e+11	1.08322e+11	1.01713e+11	9.54105e+10	8.95136e+10	8.40635e+10	7.90635e+10	7.44954e+10	7.03297e+10	6.65325e+10	6.3069e+10	5.99058e+10	5.70117e+10	5.43585e+10	5.19209e+10	
8.08624e+10	8.56772e+10	9.08039e+10	9.61848e+10	1.01713e+11	1.07218e+11	1.12452e+11	1.17095e+11	1.20785e+11	1.23171e+11	1.23997e+11	1.23171e+11	1.20785e+11	1.17095e+11	1.12452e+11	1.07218e+11	1.01713e+11	9.61848e+10	9.08039e+10	8.56772e+10	8.08624e+10	7.6383e+10	7.22404e+10	6.8423e+10	6.49114e+10	6.1683e+10	5.87142e+10	5.59817e+10	5.34635e+10	5.11393e+10	
7.7587e+10	8.18093e+10	8.62363e+10	9.08039e+10	9.54105e+10	9.99083e+10	1.04101e+11	1.07752e+11	1.10606e+11	1.12431e+11	1.13059e+11	1.12431e+11	1.10606e+11	1.07752e+11	1.04101e+11	9.99083e+10	9.54105e+10	9.08039e+10	8.62362e+10	8.18093e+10	7.7587e+10	7.36045e+10	6.98766e+10	6.64044e+10	6.31803e+10	6.01918e+10	5.74238e+10	5.48599e+10	5.24838e+10	5.02798e+10	
7.43163e+10	7.80012e+10	8.18093e+10	8.56772e+10	8.95136e+10	9.31957e+10	9.65707e+10	9.94639e+10	1.01696e+11	1.0311e+11	1.03594e+11	1.0311e+11	1.01696e+11	9.94639e+10	9.65707e+10	9.31957e+10	8.95136e+10	8.56772e+10	8.18093e+10	7.80012e+10	7.43163e+10	7.07946e+10	6.7459e+10	6.43192e+10	6.13764e+10	5.86259e+10	5.60593e+10	5.36665e+10	5.14359e+10	4.93562e+10	
7.11088e+10	7.43163e+10	7.7587e+10	8.08624e+10	8.40635e+10	8.70906e+10	8.98258e+10	9.21402e+10	9.39068e+10	9.50166e+10	9.53953e+10	9.50166e+10	9.39068e+10	9.21402e+10	8.98258e+10	8.70906e+10	8.40635e+10	8.08624e+10	7.7587e+10	7.43163e+10	7.11088e+10	6.80055e+10	6.50329e+10	6.22062e+10	5.95323e+10	5.70125e+10	5.46437e+10	5.24206e+10	5.0336e+10	4.83819e+10	
6.80055e+10	7.07946e+10	7.36045e+10	7.6383e+10	7.90635e+10	8.15661e+10	8.38001e+10	8.56701e+10	8.70848e+10	8.79679e+10	8.82683e+10	8.79679e+10	8.70848e+10	8.56701e+10	8.38001e+10	8.15661e+10	7.90635e+10	7.6383e+10	7.36045e+10	7.07946e+10	6.80055e+10	6.52761e+10	6.26339e+10	6.00968e+10	5.76756e+10	5.53755e+10	5.31974e+10	5.11397e+10	4.91986e+10	4.73694e+10	
6.50329e+10	6.7459e+10	6.98766e+10	7.22404e+10	7.44954e+10	7.65776e+10	7.84173e+10	7.99433e+10	8.10894e+10	8.18011e+10	8.20425e+10	8.18011e+10	8.10894e+10	7.99433e+10	7.84173e+10	7.65776e+10	7.44954e+10	7.22404e+10	6.98766e+10	6.7459e+10	6.50329e+10	6.26339e+10	6.02886e+10	5.8016e+10	5.58288e+10	5.37349e+10	5.17379e+10	4.98391e+10	4.80373e+10	4.63302e+10	
6.22062e+10	6.43192e+10	6.64044e+10	6.8423e+10	7.03297e+10	7.20738e+10	7.36014e+10	7.48589e+10	7.57975e+10	7.63779e+10	7.65744e+10	7.63779e+10	7.57975e+10	7.48589e+10	7.36014e+10	7.20738e+10	7.03297e+10	6.8423e+10	6.64044e+10	6.43192e+10	6.22062e+10	6.00968e+10	5.8016e+10	5.59825e+10	5.40098e+10	5.21071e+10	5.02802e+10	4.85321e+10	4.68638e+10	4.52747e+10	
5.95323e+10	6.13764e+10	6.31803e+10	6.49113e+10	6.65325e+10	6.80033e+10	6.9282e+10	7.03279e+10	7.11046e+10	7.15831e+10	7.17447e+10	7.15831e+10	7.11046e+10	7.03279e+10	6.9282e+10	6.80033e+10	6.65325e+10	6.49114e+10	6.31803e+10	6.13764e+10	5.95323e+10	5.76756e+10	5.58288e+10	5.40098e+10	5.22319e+10	5.05052e+10	4.88365e+10	4.723e+10	4.56882e+10	4.4212e+10	
5.70125e+10	5.86259e+10	6.01918e+10	6.1683e+10	6.3069e+10	6.43177e+10	6.53964e+10	6.62739e+10	6.69227e+10	6.73212e+10	6.74556e+10	6.73212e+10	6.69227e+10	6.62739e+10	6.53964e+10	6.43177e+10	6.3069e+10	6.1683e+10	6.01918e+10	5.86259e+10	5.70125e+10	5.53755e+10	5.37349e+10	5.21071e+10	5.05052e+10	4.89392e+10	4.74163e+10	4.59418e+10	4.45191e+10	4.31501e+10	
5.46437e+10	5.60593e+10	5.74238e+10	5.87142e+10	5.99058e+10	6.09728e+10	6.18894e+10	6.26317e+10	6.31785e+10	6.35135e+10	6.36263e+10	6.35135e+10	6.31785e+10	6.26317e+10	6.18894e+10	6.09728e+10	5.99058e+10	5.87142e+10	5.74238e+10	5.60593e+10	5.46437e+10	5.31974e+10	5.17379e+10	5.02802e+10	4.88365e+10	4.74163e+10	4.60273e+10	4.46751e+10	4.33635e+10	4.20954e+10	
5.24206e+10	5.36665e+10	5.48599e+10	5.59817e+10	5.70117e+10	5.79291e+10	5.87135e+10	5.93461e+10	5.98107e+10	6.00948e+10	6.01904e+10	6.00948e+10	5.98107e+10	5.93461e+10	5.87135e+10	5.79291e+10	5.70117e+10	5.59817e+10	5.48599e+10	5.36665e+10	5.24206e+10	5.11397e+10	4.98391e+10	4.85321e+10	4.723e+10	4.59419e+10	4.46751e+10	4.34354e+10	4.22272e+10	4.10535e+10	
5.0336e+10	5.14359e+10	5.24838e+10	5.34635e+10	5.43585e+10	5.5152e+10	5.58276e+10	5.63707e+10	5.67684e+10	5.70111e+10	5.70927e+10	5.70111e+10	5.67684e+10	5.63707e+10	5.58276e+10	5.5152e+10	5.43585e+10	5.34635e+10	5.24838e+10	5.14359e+10	5.0336e+10	4.91986e+10	4.80373e+10	4.68638e+10	4.56882e+10	4.45191e+10	4.33635e+10	4.22272e+10	4.11144e+10	4.00288e+10	
4.83819e+10	4.93562e+10	5.02798e+10	5.11393e+10	5.19209e+10	5.2611e+10	5.31965e+10	5.36657e+10	5.40085e+10	5.42174e+10	5.42876e+10	5.42174e+10	5.40085e+10	5.36657e+10	5.31965e+10	5.2611e+10	5.19209e+10	5.11392e+10	5.02798e+10	4.93562e+10	4.83819e+10	4.73694e+10	4.63302e+10	4.52747e+10	4.4212e+10	4.31501e+10	4.20954e+10	4.10535e+10	4.00288e+10	3.90249e+10	

-9.70649e+09	-9.94775e+09	-1.00182e+10	-9.85278e+09	-9.38351e+09	-8.5505e+09	-7.3184e+09	-5.69373e+09	-3.73635e+09	-1.5579e+09	6.95145e+08	2.86874e+09	4.82892e+09	6.48095e+09	7.77629e+09	8.70881e+09	9.30442e+09	9.60875e+09	9.676e+09	9.5606e+09	9.31201e+09	8.97213e+09	8.57464e+09	8.14549e+09	7.70388e+09	7.26352e+09	6.83381e+09	6.42087e+09	6.0284e+09	5.65836e+09	
-1.11187e+10	-1.15515e+10	-1.18039e+10	-1.17859e+10	-1.13947e+10	-1.05302e+10	-9.12067e+09	-7.15434e+09	-4.70469e+09	-1.93213e+09	9.44041e+08	3.69391e+09	6.12456e+09	8.10975e+09	9.59682e+09	1.05958e+10	1.11597e+10	1.1364e+10	1.129e+10	1.10138e+10	1.06003e+10	1.01016e+10	9.55723e+09	8.99597e+09	8.43778e+09	7.8959e+09	7.37858e+09	6.89048e+09	6.43377e+09	6.00894e+09	
-1.26953e+10	-1.33866e+10	-1.3903e+10	-1.41241e+10	-1.38993e+10	-1.30653e+10	-1.14848e+10	-9.10392e+09	-6.00633e+09	-2.42616e+09	1.29959e+09	4.82007e+09	7.85437e+09	1.02369e+10	1.19197e+10	1.29463e+10	1.34155e+10	1.34481e+10	1.31631e+10	1.26641e+10	1.20341e+10	1.13354e+10	1.06124e+10	9.89524e+09	9.20296e+09	8.54691e+09	7.93301e+09	7.36353e+09	6.83835e+09	6.35592e+09	
-1.44146e+10	-1.54415e+10	-1.63246e+10	-1.69112e+10	-1.69895e+10	-1.6302e+10	-1.45971e+10	-1.17304e+10	-7.7789e+09	-3.08849e+09	1.80886e+09	6.36595e+09	1.01713e+10	1.30147e+10	1.48733e+10	1.58544e+10	1.61315e+10	1.5892e+10	1.53051e+10	1.45076e+10	1.36015e+10	1.2658e+10	1.17236e+10	1.08272e+10	9.98466e+09	9.20353e+09	8.48586e+09	7.83042e+09	7.23404e+09	6.69253e+09	
-1.62289e+10	-1.76706e+10	-1.90367e+10	-2.01483e+10	-2.07259e+10	-2.03827e+10	-1.86792e+10	-1.52847e+10	-1.02187e+10	-3.99318e+09	2.53063e+09	8.48335e+09	1.32624e+10	1.6617e+10	1.85902e+10	1.94038e+10	1.93478e+10	1.87032e+10	1.77029e+10	1.65203e+10	1.52743e+10	1.40408e+10	1.28644e+10	1.17686e+10	1.0763e+10	9.84903e+09	9.02328e+09	8.27979e+09	7.61151e+09	7.01112e+09	
-1.8058e+10	-1.998e+10	-2.194e+10	-2.37513e+10	-2.5077e+10	-2.53792e+10	-2.3937e+10	-2.00655e+10	-1.35933e+10	-5.26024e+09	3.51481e+09	1.13342e+10	1.73212e+10	2.12066e+10	2.31733e+10	2.36356e+10	2.30577e+10	2.18457e+10	2.03065e+10	1.86487e+10	1.7002e+10	1.54395e+10	1.39972e+10	1.26884e+10	1.15128e+10	1.04632e+10	9.52911e+09	8.69873e+09	7.96049e+09	7.30349e+09	
-1.97883e+10	-2.22202e+10	-2.48454e+10	-2.74992e+10	-2.98244e+10	-3.11504e+10	-3.04057e+10	-2.63132e+10	-1.82185e+10	-7.10038e+09	4.7243e+09	1.50043e+10	2.2462e+10	2.68552e+10	2.86255e+10	2.8493e+10	2.71684e+10	2.52136e+10	2.30133e+10	2.08022e+10	1.87086e+10	1.67926e+10	1.50734e+10	1.35486e+10	1.22046e+10	1.10232e+10	9.98558e+09	9.07342e+09	8.27017e+09	7.56117e+09	
-2.12816e+10	-2.41937e+10	-2.74734e+10	-3.10073e+10	-3.44717e+10	-3.71386e+10	-3.76212e+10	-3.38716e+10	-2.43041e+10	-9.89772e+09	5.83598e+09	1.92965e+10	2.85357e+10	3.33905e+10	3.47349e+10	3.37427e+10	3.14525e+10	2.86054e+10	2.56561e+10	2.28483e+10	2.02924e+10	1.80229e+10	1.60351e+10	1.4306e+10	1.28059e+10	1.15047e+10	1.03743e+10	9.3899e+09	8.52988e+09	7.77592e+09	
-2.23964e+10	-2.56865e+10	-2.94968e+10	-3.37751e+10	-3.8267e+10	-4.22776e+10	-4.42738e+10	-4.15869e+10	-3.14781e+10	-1.41929e+10	5.98195e+09	2.34291e+10	3.48407e+10	4.0171e+10	4.09277e+10	3.88917e+10	3.5508e+10	3.17096e+10	2.80026e+10	2.46176e+10	2.16313e+10	1.90434e+10	1.68199e+10	1.49155e+10	1.32841e+10	1.18838e+10	1.06778e+10	9.63511e+09	8.72979e+09	7.94027e+09	
-2.30175e+10	-2.65185e+10	-3.0628e+10	-3.53351e+10	-4.04432e+10	-4.53285e+10	-4.85063e+10	-4.72027e+10	-3.80724e+10	-1.99315e+10	4.02412e+09	2.59142e+10	3.98512e+10	4.58892e+10	4.61683e+10	4.31541e+10	3.87636e+10	3.41248e+10	2.97771e+10	2.59229e+10	2.25983e+10	1.97671e+10	1.7368e+10	1.53356e+10	1.361e+10	1.21396e+10	1.08808e+10	9.79795e+09	8.86168e+09	8.04807e+09	
-2.3083e+10	-2.65932e+10	-3.07128e+10	-3.54343e+10	-4.0576e+10	-4.55669e+10	-4.90851e+10	-4.87133e+10	-4.13592e+10	-2.48627e+10	64	2.48627e+10	4.13592e+10	4.87133e+10	4.90851e+10	4.55669e+10	4.0576e+10	3.54343e+10	3.07128e+10	2.65932e+10	2.3083e+10	2.0122e+10	1.76313e+10	1.55338e+10	1.37613e+10	1.22565e+10	1.09724e+10	9.87045e+09	8.91972e+09	8.09501e+09	
-2.25983e+10	-2.59229e+10	-2.97771e+10	-3.41248e+10	-3.87636e+10	-4.31541e+10	-4.61683e+10	-4.58892e+10	-3.98512e+10	-2.59142e+10	-4.02412e+09	1.99315e+10	3.80724e+10	4.72027e+10	4.85063e+10	4.53285e+10	4.04432e+10	3.53351e+10	3.0628e+10	2.65185e+10	2.30175e+10	2.00652e+10	1.75826e+10	1.54922e+10	1.37259e+10	1.22264e+10	1.09467e+10	9.8486e+09	8.90103e+09	8.07898e+09	
-2.16313e+10	-2.46176e+10	-2.80026e+10	-3.17096e+10	-3.5508e+10	-3.88917e+10	-4.09277e+10	-4.0171e+10	-3.48406e+10	-2.34291e+10	-5.98195e+09	1.41929e+10	3.14781e+10	4.15869e+10	4.42738e+10	4.22776e+10	3.8267e+10	3.37751e+10	2.94968e+10	2.56865e+10	2.23964e+10	1.95948e+10	1.72212e+10	1.52109e+10	1.35043e+10	1.20498e+10	1.08044e+10	9.73282e+09	8.80599e+09	8.00029e+09	
-2.02924e+10	-2.28483e+10	-2.56561e+10	-2.86054e+10	-3.14525e+10	-3.37427e+10	-3.47349e+10	-3.33905e+10	-2.85357e+10	-1.92965e+10	-5.83598e+09	9.89772e+09	2.43041e+10	3.38716e+10	3.76212e+10	3.71386e+10	3.44717e+10	3.10073e+10	2.74734e+10	2.41937e+10	2.12816e+10	1.87512e+10	1.65744e+10	1.47086e+10	1.31094e+10	1.17358e+10	1.05521e+10	9.52803e+09	8.63823e+09	7.8617e+09	
-1.87086e+10	-2.08022e+10	-2.30133e+10	-2.52136e+10	-2.71684e+10	-2.8493e+10	-2.86255e+10	-2.68552e+10	-2.2462e+10	-1.50043e+10	-4.7243e+09	7.10038e+09	1.82185e+10	2.63132e+10	3.04057e+10	3.11504e+10	2.98244e+10	2.74992e+10	2.48454e+10	2.22202e+10	1.97883e+10	1.761e+10	1.56927e+10	1.40197e+10	1.25653e+10	1.13015e+10	1.0202e+10	9.24313e+09	8.40437e+09	7.66815e+09	
-1.7002e+10	-1.86487e+10	-2.03065e+10	-2.18457e+10	-2.30577e+10	-2.36356e+10	-2.31733e+10	-2.12066e+10	-1.73212e+10	-1.13342e+10	-3.51481e+09	5.26024e+09	1.35933e+10	2.00655e+10	2.3937e+10	2.53792e+10	2.5077e+10	2.37513e+10	2.194e+10	1.998e+10	1.8058e+10	1.6266e+10	1.46406e+10	1.3189e+10	1.19033e+10	1.07693e+10	9.77038e+09	8.89014e+09	8.11335e+09	7.42641e+09	
-1.52743e+10	-1.65203e+10	-1.77029e+10	-1.87032e+10	-1.93478e+10	-1.94038e+10	-1.85902e+10	-1.6617e+10	-1.32624e+10	-8.48335e+09	-2.53063e+09	3.99318e+09	1.02187e+10	1.52847e+10	1.86792e+10	2.03827e+10	2.07259e+10	2.01483e+10	1.90367e+10	1.76706e+10	1.62289e+10	1.48159e+10	1.34864e+10	1.22649e+10	1.11586e+10	1.01648e+10	9.27605e+09	8.48301e+09	7.7757e+09	7.14448e+09	
-1.36015e+10	-1.45076e+10	-1.53051e+10	-1.5892e+10	-1.61315e+10	-1.58544e+10	-1.48733e+10	-1.30147e+10	-1.01713e+10	-6.36595e+09	-1.80886e+09	3.08849e+09	7.7789e+09	1.17304e+10	1.45971e+10	1.6302e+10	1.69895e+10	1.69112e+10	1.63246e+10	1.54415e+10	1.44146e+10	1.33445e+10	1.22928e+10	1.12941e+10	1.03655e+10	9.5136e+09	8.7384e+09	8.03649e+09	7.40268e+09	6.83105e+09	
-1.20341e+10	-1.26641e+10	-1.31631e+10	-1.34481e+10	-1.34155e+10	-1.29463e+10	-1.19197e+10	-1.02369e+10	-7.85437e+09	-4.82007e+09	-1.29959e+09	2.42616e+09	6.00633e+09	9.10392e+09	1.14848e+10	1.30653e+10	1.38994e+10	1.41241e+10	1.3903e+10	1.33866e+10	1.26953e+10	1.1917e+10	1.11113e+10	1.03164e+10	9.55509e+09	8.83974e+09	8.17592e+09	7.56492e+09	7.00549e+09	6.49491e+09	
-1.06003e+10	-1.10138e+10	-1.129e+10	-1.1364e+10	-1.11597e+10	-1.05958e+10	-9.59682e+09	-8.10975e+09	-6.12456e+09	-3.69391e+09	-9.44041e+08	1.93213e+09	4.70469e+09	7.15434e+09	9.12067e+09	1.05302e+10	1.13947e+10	1.17859e+10	1.18039e+10	1.15515e+10	1.11187e+10	1.05771e+10	9.97964e+09	9.36334e+09	8.75289e+09	8.16379e+09	7.60511e+09	7.08148e+09	6.59465e+09	6.14448e+09	
-9.31201e+09	-9.5606e+09	-9.676e+09	-9.60875e+09	-9.30442e+09	-8.70881e+09	-7.77629e+09	-6.48095e+09	-4.82892e+09	-2.86874e+09	-6.95145e+08	1.5579e+09	3.73635e+09	5.69373e+09	7.3184e+09	8.5505e+09	9.38351e+09	9.85278e+09	1.00182e+10	9.94774e+09	9.70649e+09	9.35e+09	8.92251e+09	8.45733e+09	7.9784e+09	7.50225e+09	7.03971e+09	6.59752e+09	6.1795e+09	5.7874e+09	
-8.16949e+09	-8.29571e+09	-8.29863e+09	-8.14147e+09	-7.78609e+09	-7.19713e+09	-6.34809e+09	-5.22854e+09	-3.85137e+09	-2.25806e+09	-5.19321e+08	1.27056e+09	3.00607e+09	4.58696e+09	5.93425e+09	7.00063e+09	7.7728e+09	8.26627e+09	8.51588e+09	8.56591e+09	8.46199e+09	8.24598e+09	7.95336e+09	7.61252e+09	7.24519e+09	6.8674e+09	6.49053e+09	6.12235e+09	5.76792e+09	5.43035e+09	
-7.16566e+09	-7.2033e+09	-7.13027e+09	-6.91973e+09	-6.54539e+09	-5.98476e+09	-5.22329e+09	-4.25903e+09	-3.1068e+09	-1.80069e+09	-3.93594e+08	1.04717e+09	2.44781e+09	3.73817e+09	4.86141e+09	5.78063e+09	6.48099e+09	6.96743e+09	7.25958e+09	7.38572e+09	7.37738e+09	7.26535e+09	7.07723e+09	6.83639e+09	6.56165e+09	6.26767e+09	5.96547e+09	5.66312e+09	5.36629e+09	5.07884e+09	
-6.28936e+09	-6.26453e+09	-6.14242e+09	-5.90374e+09	-5.53067e+09	-5.00929e+09	-4.33238e+09	-3.50238e+09	-2.53368e+09	-1.4538e+09	-3.02475e+08	8.71485e+08	2.01546e+09	3.07935e+09	4.0216e+09	4.8135e+09	5.44091e+09	5.9034e+09	6.21144e+09	6.38277e+09	6.43887e+09	6.40202e+09	6.29328e+09	6.13133e+09	5.93199e+09	5.70812e+09	5.46986e+09	5.22503e+09	4.97942e+09	4.7373e+09	
-5.52762e+09	-5.46005e+09	-5.30819e+09	-5.05833e+09	-4.69862e+09	-4.22076e+09	-3.62193e+09	-2.90658e+09	-2.08771e+09	-1.18733e+09	-2.35522e+08	7.31816e+08	1.67648e+09	2.562e+09	3.35756e+09	4.04077e+09	4.59907e+09	5.02943e+09	5.33688e+09	5.53233e+09	5.63022e+09	5.64647e+09	5.59691e+09	5.49621e+09	5.3573e+09	5.19118e+09	5.00683e+09	4.81149e+09	4.61079e+09	4.40901e+09	
-4.86709e+09	-4.77146e+09	-4.60345e+09	-4.35348e+09	-4.01382e+09	-3.57983e+09	-3.05122e+09	-2.43314e+09	-1.73693e+09	-9.80105e+08	-1.85657e+08	6.19651e+08	1.40761e+09	2.15123e+09	2.82732e+09	3.41835e+09	3.91352e+09	4.30875e+09	4.60588e+09	4.81142e+09	4.93493e+09	4.9877e+09	4.98146e+09	4.92757e+09	4.83646e+09	4.71726e+09	4.57779e+09	4.42451e+09	4.26264e+09	4.09635e+09	
-4.29499e+09	-4.18199e+09	-4.00725e+09	-3.76413e+09	-3.44773e+09	-3.05575e+09	-2.58928e+09	-2.05353e+09	-1.45812e+09	-8.17055e+08	-1.48032e+08	5.28716e+08	1.19204e+09	1.82166e+09	2.39989e+09	2.91293e+09	3.35165e+09	3.7117e+09	3.99315e+09	4.19964e+09	4.33744e+09	4.41444e+09	4.43928e+09	4.42066e+09	4.36685e+09	4.28537e+09	4.18282e+09	4.06487e+09	3.93624e+09	3.8008e+09	
